Iteration 3240, progress: 0%, best action: KKKKR, dices: 1,1,1,1,6
Iteration 3261, progress: 4.063786008230453%, best action: KRRKR, dices: 1,2,4,1,3
Iteration 1326, progress: 4.076646090534979%, best action: KRRKR, dices: 1,2,4,1,2
Iteration 1327, progress: 4.089506172839506%, best action: KRRKK, dices: 1,2,4,1,6
Iteration 5199, progress: 4.102366255144033%, best action: KRRKR, dices: 1,2,4,1,5
Iteration 5200, progress: 4.11522633744856%, best action: KKRKK, dices: 1,2,4,2,2
Iteration 679, progress: 4.128086419753087%, best action: RKKRK, dices: 1,2,3,1,4
Iteration 680, progress: 4.140946502057613%, best action: RKKKK, dices: 1,2,4,2,4
Iteration 2620, progress: 4.15380658436214%, best action: RRKRK, dices: 1,2,2,6,5
Iteration 2621, progress: 4.166666666666666%, best action: RKRKR, dices: 1,2,4,2,6
Iteration 681, progress: 4.179526748971194%, best action: RKKKR, dices: 1,2,4,2,5
Iteration 5852, progress: 4.19238683127572%, best action: RKRKK, dices: 1,2,3,1,2
Iteration 2622, progress: 4.205246913580247%, best action: KKRKK, dices: 1,2,4,3,1
Iteration 5853, progress: 4.218106995884774%, best action: RRRKK, dices: 1,2,4,3,3
Iteration 5854, progress: 4.2309670781893%, best action: RKKRK, dices: 1,2,4,3,4
Iteration 6502, progress: 4.243827160493828%, best action: RKKKR, dices: 1,2,3,2,1
Iteration 3922, progress: 4.256687242798353%, best action: RKKRK, dices: 1,2,3,2,3
Iteration 6503, progress: 4.269547325102881%, best action: RRRKR, dices: 1,2,4,3,6
Iteration 6504, progress: 4.282407407407407%, best action: RKKKK, dices: 1,2,4,4,2
Iteration 7152, progress: 4.295267489711934%, best action: RKRKK, dices: 1,2,3,2,2
Iteration 3923, progress: 4.308127572016461%, best action: RRKKR, dices: 1,2,4,4,1
Iteration 3924, progress: 4.320987654320987%, best action: RRKKR, dices: 1,2,4,4,6
Iteration 2623, progress: 4.333847736625515%, best action: RRKKK, dices: 1,2,4,4,4
Iteration 1973, progress: 4.346707818930041%, best action: RRKKK, dices: 1,2,3,4,2
Iteration 38, progress: 4.359567901234568%, best action: KRRKK, dices: 1,2,4,1,1
Iteration 1974, progress: 4.372427983539095%, best action: KKKKK, dices: 1,2,4,5,3
Iteration 1975, progress: 4.385288065843621%, best action: RRRKK, dices: 1,2,4,5,5
Iteration 1976, progress: 4.398148148148148%, best action: KRRRR, dices: 1,2,4,5,6
Iteration 39, progress: 4.4110082304526745%, best action: RRKRK, dices: 1,2,4,5,4
Iteration 1977, progress: 4.423868312757202%, best action: KRRKR, dices: 1,2,4,6,1
Iteration 1328, progress: 4.436728395061729%, best action: KRKRK, dices: 1,2,4,2,1
Iteration 1329, progress: 4.449588477366255%, best action: RRKKK, dices: 1,2,4,6,4
Iteration 4560, progress: 4.462448559670782%, best action: RKKRR, dices: 1,2,3,6,6
Iteration 4561, progress: 4.4753086419753085%, best action: RRRKK, dices: 1,2,4,6,6
Iteration 682, progress: 4.488168724279835%, best action: RKRKK, dices: 1,2,4,3,2
Iteration 683, progress: 4.501028806584363%, best action: RKRRK, dices: 1,2,5,1,2
Iteration 4562, progress: 4.513888888888888%, best action: KRRKK, dices: 1,2,5,1,1
Iteration 684, progress: 4.526748971193416%, best action: KRRKR, dices: 1,2,5,1,3
Iteration 685, progress: 4.5396090534979425%, best action: KRKKK, dices: 1,2,5,1,5
Iteration 686, progress: 4.552469135802469%, best action: KRRKR, dices: 1,2,5,1,6
Iteration 4563, progress: 4.565329218106996%, best action: KRRKR, dices: 1,2,5,1,4
Iteration 4564, progress: 4.578189300411522%, best action: RKRKK, dices: 1,2,5,2,2
Iteration 3262, progress: 4.59104938271605%, best action: KRKRK, dices: 1,2,4,1,4
Iteration 3263, progress: 4.603909465020576%, best action: RKRKR, dices: 1,2,5,2,4
Iteration 5855, progress: 4.616769547325103%, best action: RRKRR, dices: 1,2,4,3,5
Iteration 3264, progress: 4.62962962962963%, best action: KRRRR, dices: 1,2,5,2,5
Iteration 3925, progress: 4.642489711934156%, best action: RRKKR, dices: 1,2,4,5,1
Iteration 5201, progress: 4.655349794238683%, best action: KKRKR, dices: 1,2,4,2,3
Iteration 5202, progress: 4.66820987654321%, best action: RRRKK, dices: 1,2,5,3,3
Iteration 6505, progress: 4.681069958847737%, best action: RKRKK, dices: 1,2,4,4,3
Iteration 3926, progress: 4.693930041152263%, best action: KKRRK, dices: 1,2,5,3,2
Iteration 6506, progress: 4.70679012345679%, best action: RRKRK, dices: 1,2,5,3,5
Iteration 6507, progress: 4.719650205761317%, best action: KRRRK, dices: 1,2,5,4,1
Iteration 6508, progress: 4.732510288065844%, best action: RKRRK, dices: 1,2,5,4,2
Iteration 3927, progress: 4.74537037037037%, best action: RRRRR, dices: 1,2,5,3,6
Iteration 3928, progress: 4.758230452674897%, best action: RRRKK, dices: 1,2,5,4,4
Iteration 7153, progress: 4.771090534979424%, best action: KRKKR, dices: 1,2,4,4,5
Iteration 2624, progress: 4.78395061728395%, best action: KKRKK, dices: 1,2,4,5,2
Iteration 1330, progress: 4.796810699588478%, best action: KRRKK, dices: 1,2,4,6,5
Iteration 687, progress: 4.809670781893004%, best action: KKRRR, dices: 1,2,5,2,1
Iteration 688, progress: 4.822530864197531%, best action: RRKKR, dices: 1,2,5,5,3
Iteration 689, progress: 4.8353909465020575%, best action: RRKKR, dices: 1,2,5,5,4
Iteration 1978, progress: 4.848251028806584%, best action: RRRRK, dices: 1,2,4,6,3
Iteration 690, progress: 4.861111111111112%, best action: KRKKK, dices: 1,2,5,5,5
Iteration 691, progress: 4.873971193415637%, best action: KRKRK, dices: 1,2,5,6,1
Iteration 1979, progress: 4.886831275720165%, best action: RRKKR, dices: 1,2,5,5,6
Iteration 1980, progress: 4.8996913580246915%, best action: RRRKR, dices: 1,2,5,6,3
Iteration 1981, progress: 4.912551440329218%, best action: KRRRR, dices: 1,2,5,6,4
Iteration 5856, progress: 4.925411522633745%, best action: RKKRK, dices: 1,2,5,2,6
Iteration 5857, progress: 4.938271604938271%, best action: RRRKK, dices: 1,2,5,6,6
Iteration 5858, progress: 4.951131687242798%, best action: KRRKK, dices: 1,2,6,1,1
Iteration 6509, progress: 4.9639917695473255%, best action: RKRRK, dices: 1,2,5,4,3
Iteration 3929, progress: 4.976851851851852%, best action: KRKRK, dices: 1,2,5,4,5
Iteration 3930, progress: 4.989711934156379%, best action: KRRKR, dices: 1,2,6,1,4
Iteration 4565, progress: 5.002572016460905%, best action: KKKKR, dices: 1,2,5,2,3
Iteration 6510, progress: 5.015432098765432%, best action: KRRKR, dices: 1,2,6,1,3
Iteration 40, progress: 5.028292181069959%, best action: KRRRR, dices: 1,2,4,6,2
Iteration 6511, progress: 5.041152263374485%, best action: KKRKR, dices: 1,2,6,2,1
Iteration 41, progress: 5.054012345679013%, best action: RKRKK, dices: 1,2,6,2,2
Iteration 6512, progress: 5.066872427983539%, best action: KKRKR, dices: 1,2,6,2,3
Iteration 6513, progress: 5.079732510288066%, best action: RKRKR, dices: 1,2,6,2,5
Iteration 3265, progress: 5.092592592592593%, best action: KRRRK, dices: 1,2,5,3,1
Iteration 5203, progress: 5.105452674897119%, best action: KRKRR, dices: 1,2,5,3,4
Iteration 3266, progress: 5.118312757201647%, best action: KRRRK, dices: 1,2,6,3,1
Iteration 5204, progress: 5.131172839506172%, best action: KRKKR, dices: 1,2,6,3,2
Iteration 5205, progress: 5.1440329218107%, best action: KRKRR, dices: 1,2,6,3,4
Iteration 7154, progress: 5.156893004115226%, best action: KKRRR, dices: 1,2,5,4,6
Iteration 7155, progress: 5.169753086419753%, best action: RRKRK, dices: 1,2,6,3,6
Iteration 2625, progress: 5.18261316872428%, best action: KRKKR, dices: 1,2,5,5,1
Iteration 2626, progress: 5.195473251028806%, best action: RKRRK, dices: 1,2,6,4,2
Iteration 7156, progress: 5.208333333333334%, best action: KKRRK, dices: 1,2,6,4,1
Iteration 7157, progress: 5.22119341563786%, best action: RRRKK, dices: 1,2,6,4,4
Iteration 7158, progress: 5.234053497942387%, best action: RRRRK, dices: 1,2,6,4,5
Iteration 1331, progress: 5.246913580246913%, best action: RKKKR, dices: 1,2,5,5,2
Iteration 7159, progress: 5.25977366255144%, best action: KRRRK, dices: 1,2,6,5,1
Iteration 1333, progress: 5.285493827160494%, best action: RKRRK, dices: 1,2,6,5,2
Iteration 7160, progress: 5.298353909465021%, best action: RKRRR, dices: 1,2,6,5,3
Iteration 1334, progress: 5.311213991769547%, best action: RRRKK, dices: 1,2,6,5,4
Iteration 1335, progress: 5.324074074074074%, best action: RRKKK, dices: 1,2,6,5,6
Iteration 7161, progress: 5.336934156378601%, best action: RRRRR, dices: 1,2,6,5,5
Iteration 1336, progress: 5.349794238683128%, best action: KRRRK, dices: 1,2,6,6,1
Iteration 692, progress: 5.362654320987654%, best action: KKRKR, dices: 1,2,5,6,2
Iteration 693, progress: 5.375514403292181%, best action: RRKKR, dices: 1,2,6,6,4
Iteration 1982, progress: 5.3883744855967075%, best action: KKRRK, dices: 1,2,5,6,5
Iteration 1983, progress: 5.401234567901234%, best action: RRKKK, dices: 1,2,6,6,6
Iteration 1984, progress: 5.414094650205762%, best action: KRKKK, dices: 1,3,1,1,1
Iteration 3931, progress: 5.426954732510288%, best action: RRKKK, dices: 1,2,6,1,5
Iteration 3932, progress: 5.439814814814815%, best action: KRKKR, dices: 1,3,1,1,3
Iteration 42, progress: 5.4526748971193415%, best action: KKRKK, dices: 1,2,6,2,4
Iteration 43, progress: 5.465534979423868%, best action: KRKKR, dices: 1,3,1,1,5
Iteration 44, progress: 5.478395061728395%, best action: KRKKR, dices: 1,3,1,1,6
Iteration 45, progress: 5.491255144032922%, best action: KRKRK, dices: 1,3,1,2,1
Iteration 6514, progress: 5.504115226337449%, best action: RKKKK, dices: 1,2,6,2,6
Iteration 4566, progress: 5.5169753086419755%, best action: KRRKK, dices: 1,2,6,1,6
Iteration 5859, progress: 5.529835390946502%, best action: RRKRR, dices: 1,2,6,1,2
Iteration 4567, progress: 5.542695473251029%, best action: KRKRR, dices: 1,3,1,2,4
Iteration 5860, progress: 5.555555555555555%, best action: KRRRK, dices: 1,3,1,2,5
Iteration 5861, progress: 5.568415637860082%, best action: KKKKK, dices: 1,3,1,3,1
Iteration 4568, progress: 5.5812757201646095%, best action: KKKRR, dices: 1,3,1,2,6
Iteration 5862, progress: 5.594135802469136%, best action: RKRKR, dices: 1,3,1,3,2
Iteration 4569, progress: 5.606995884773663%, best action: RKRKK, dices: 1,3,1,3,3
Iteration 4570, progress: 5.619855967078189%, best action: KKKKR, dices: 1,3,1,3,4
Iteration 3267, progress: 5.632716049382716%, best action: RRRKK, dices: 1,2,6,3,3
Iteration 4571, progress: 5.6455761316872435%, best action: KKKKR, dices: 1,3,1,3,5
Iteration 5863, progress: 5.658436213991769%, best action: RKRKR, dices: 1,3,1,3,6
Iteration 4572, progress: 5.671296296296297%, best action: KRKRR, dices: 1,3,1,4,2
Iteration 4573, progress: 5.6841563786008225%, best action: KRKKK, dices: 1,3,1,4,4
Iteration 5864, progress: 5.69701646090535%, best action: KKRRK, dices: 1,3,1,4,3
Iteration 4574, progress: 5.709876543209877%, best action: KRKRR, dices: 1,3,1,4,5
Iteration 5206, progress: 5.722736625514403%, best action: RRRRK, dices: 1,2,6,3,5
Iteration 4575, progress: 5.735596707818931%, best action: KRKRK, dices: 1,3,1,5,1
Iteration 5207, progress: 5.7484567901234565%, best action: KRKRR, dices: 1,3,1,5,2
Iteration 5208, progress: 5.761316872427984%, best action: KKKRR, dices: 1,3,1,5,4
Iteration 4576, progress: 5.77417695473251%, best action: KKKRK, dices: 1,3,1,5,3
Iteration 5209, progress: 5.787037037037037%, best action: RRRKK, dices: 1,3,1,5,5
Iteration 5210, progress: 5.799897119341564%, best action: KRKRK, dices: 1,3,1,6,1
Iteration 2627, progress: 5.81275720164609%, best action: RRRRK, dices: 1,2,6,4,3
Iteration 2628, progress: 5.825617283950617%, best action: KKKRK, dices: 1,3,1,6,3
Iteration 1337, progress: 5.838477366255144%, best action: RRKRK, dices: 1,2,6,6,3
Iteration 1338, progress: 5.851337448559671%, best action: KRKRR, dices: 1,3,1,6,5
Iteration 1339, progress: 5.864197530864197%, best action: RRRKK, dices: 1,3,1,6,6
Iteration 7162, progress: 5.877057613168724%, best action: KKKRK, dices: 1,2,6,6,2
Iteration 7163, progress: 5.889917695473251%, best action: KRKKK, dices: 1,3,2,1,2
Iteration 7164, progress: 5.902777777777778%, best action: KKRKK, dices: 1,3,2,1,3
Iteration 694, progress: 5.915637860082304%, best action: KKKRK, dices: 1,2,6,6,5
Iteration 3268, progress: 5.928497942386831%, best action: KKKRK, dices: 1,3,1,4,1
Iteration 3269, progress: 5.941358024691358%, best action: KRRKR, dices: 1,3,2,1,5
Iteration 3270, progress: 5.954218106995885%, best action: KRRKR, dices: 1,3,2,1,6
Iteration 695, progress: 5.967078189300412%, best action: KRKKK, dices: 1,3,2,2,1
Iteration 3271, progress: 5.979938271604938%, best action: RRKKK, dices: 1,3,2,2,2
Iteration 696, progress: 5.992798353909465%, best action: RRKKR, dices: 1,3,2,2,3
Iteration 697, progress: 6.0056584362139915%, best action: RRKKR, dices: 1,3,2,2,5
Iteration 3933, progress: 6.018518518518518%, best action: KKKKR, dices: 1,3,1,1,4
Iteration 3934, progress: 6.031378600823045%, best action: RKKKK, dices: 1,3,2,3,1
Iteration 6515, progress: 6.044238683127572%, best action: RRRKK, dices: 1,3,1,2,3
Iteration 3935, progress: 6.057098765432099%, best action: RKKKK, dices: 1,3,2,3,2
Iteration 1985, progress: 6.0699588477366255%, best action: KKKKK, dices: 1,3,1,1,2
Iteration 1986, progress: 6.082818930041152%, best action: RKRKR, dices: 1,3,2,3,5
Iteration 46, progress: 6.095679012345679%, best action: RRRKK, dices: 1,3,1,2,2
Iteration 47, progress: 6.108539094650206%, best action: KRRRK, dices: 1,3,2,4,1
Iteration 6516, progress: 6.121399176954732%, best action: KKRKK, dices: 1,3,2,3,3
Iteration 6517, progress: 6.1342592592592595%, best action: KKRRK, dices: 1,3,2,4,3
Iteration 6518, progress: 6.147119341563786%, best action: RRRKK, dices: 1,3,2,4,4
Iteration 6519, progress: 6.159979423868313%, best action: KKKKK, dices: 1,3,2,4,5
Iteration 48, progress: 6.172839506172839%, best action: RRKRK, dices: 1,3,2,4,2
Iteration 6520, progress: 6.185699588477366%, best action: RRRRK, dices: 1,3,2,4,6
Iteration 6521, progress: 6.1985596707818935%, best action: RRKRK, dices: 1,3,2,5,2
Iteration 6522, progress: 6.211419753086419%, best action: RKRRK, dices: 1,3,2,5,3
Iteration 6523, progress: 6.224279835390947%, best action: RRRKR, dices: 1,3,2,5,4
Iteration 5865, progress: 6.237139917695473%, best action: KRRRK, dices: 1,3,1,4,6
Iteration 4577, progress: 6.25%, best action: RRRRK, dices: 1,3,1,5,6
Iteration 2629, progress: 6.262860082304527%, best action: RRKRK, dices: 1,3,1,6,4
Iteration 1340, progress: 6.275720164609054%, best action: RKRKK, dices: 1,3,2,1,1
Iteration 1341, progress: 6.288580246913581%, best action: RKRRK, dices: 1,3,2,6,3
Iteration 1342, progress: 6.3014403292181065%, best action: RRRRK, dices: 1,3,2,6,4
Iteration 7165, progress: 6.314300411522633%, best action: KRRKR, dices: 1,3,2,1,4
Iteration 5211, progress: 6.327160493827161%, best action: KKRRR, dices: 1,3,1,6,2
Iteration 5212, progress: 6.340020576131687%, best action: KRRKK, dices: 1,3,3,1,1
Iteration 1343, progress: 6.352880658436214%, best action: RRRKK, dices: 1,3,2,6,6
Iteration 3272, progress: 6.365740740740741%, best action: RRRRK, dices: 1,3,2,2,4
Iteration 3273, progress: 6.378600823045268%, best action: KKKKR, dices: 1,3,3,1,4
Iteration 1344, progress: 6.391460905349794%, best action: KKKRK, dices: 1,3,3,1,3
Iteration 1345, progress: 6.404320987654321%, best action: KKKKR, dices: 1,3,3,1,6
Iteration 1346, progress: 6.417181069958848%, best action: KKKRK, dices: 1,3,3,2,1
Iteration 698, progress: 6.4300411522633745%, best action: KRKKK, dices: 1,3,2,2,6
Iteration 699, progress: 6.442901234567901%, best action: RKKRK, dices: 1,3,3,2,3
Iteration 3936, progress: 6.455761316872429%, best action: KKRKK, dices: 1,3,2,3,4
Iteration 3937, progress: 6.468621399176955%, best action: RKKRR, dices: 1,3,3,2,5
Iteration 3938, progress: 6.481481481481481%, best action: RRRKR, dices: 1,3,3,2,6
Iteration 49, progress: 6.4943415637860085%, best action: KRRKR, dices: 1,3,2,5,1
Iteration 50, progress: 6.507201646090535%, best action: KKKKR, dices: 1,3,3,3,2
Iteration 51, progress: 6.520061728395062%, best action: RKKKK, dices: 1,3,3,3,3
Iteration 6524, progress: 6.532921810699587%, best action: RRKKR, dices: 1,3,2,5,5
Iteration 1987, progress: 6.545781893004116%, best action: KKKRR, dices: 1,3,2,3,6
Iteration 5866, progress: 6.558641975308642%, best action: RKKRK, dices: 1,3,2,5,6
Iteration 4578, progress: 6.571502057613168%, best action: RRRKK, dices: 1,3,2,6,1
Iteration 2630, progress: 6.584362139917696%, best action: RKKRK, dices: 1,3,2,6,2
Iteration 3274, progress: 6.597222222222222%, best action: RKKKR, dices: 1,3,3,1,5
Iteration 3275, progress: 6.610082304526749%, best action: KRRKK, dices: 1,3,3,4,4
Iteration 5213, progress: 6.622942386831275%, best action: KRKKK, dices: 1,3,3,1,2
Iteration 5214, progress: 6.635802469135803%, best action: RKKRR, dices: 1,3,3,4,6
Iteration 1347, progress: 6.648662551440329%, best action: RRRKK, dices: 1,3,3,2,2
Iteration 1348, progress: 6.661522633744855%, best action: RKKRR, dices: 1,3,3,5,2
Iteration 1349, progress: 6.674382716049383%, best action: RKKRK, dices: 1,3,3,5,3
Iteration 1350, progress: 6.68724279835391%, best action: RKKKR, dices: 1,3,3,5,4
Iteration 3939, progress: 6.700102880658436%, best action: RKKKR, dices: 1,3,3,3,1
Iteration 3940, progress: 6.712962962962964%, best action: RKKRR, dices: 1,3,3,5,6
Iteration 52, progress: 6.72582304526749%, best action: RKKKR, dices: 1,3,3,3,4
Iteration 700, progress: 6.738683127572016%, best action: RRKKR, dices: 1,3,3,2,4
Iteration 701, progress: 6.751543209876543%, best action: RKKRK, dices: 1,3,3,6,3
Iteration 702, progress: 6.76440329218107%, best action: RKKRR, dices: 1,3,3,6,4
Iteration 6525, progress: 6.777263374485597%, best action: RKKKR, dices: 1,3,3,3,5
Iteration 6526, progress: 6.790123456790123%, best action: RRKKK, dices: 1,3,3,6,6
Iteration 5867, progress: 6.802983539094651%, best action: RKKRR, dices: 1,3,3,4,1
Iteration 5868, progress: 6.8158436213991775%, best action: KRRKK, dices: 1,3,4,1,1
Iteration 5869, progress: 6.828703703703703%, best action: KRRKR, dices: 1,3,4,1,2
Iteration 1988, progress: 6.84156378600823%, best action: RKKKR, dices: 1,3,3,3,6
Iteration 4579, progress: 6.854423868312757%, best action: RRKKK, dices: 1,3,3,4,2
Iteration 7166, progress: 6.867283950617284%, best action: RKRKR, dices: 1,3,2,6,5
Iteration 4580, progress: 6.880144032921811%, best action: RRRKR, dices: 1,3,4,1,5
Iteration 4581, progress: 6.893004115226338%, best action: RRRKK, dices: 1,3,4,2,2
Iteration 6527, progress: 6.905864197530864%, best action: KRRKR, dices: 1,3,4,1,6
Iteration 7167, progress: 6.9187242798353905%, best action: KRRRK, dices: 1,3,4,2,1
Iteration 7168, progress: 6.931584362139917%, best action: RKKRR, dices: 1,3,4,2,5
Iteration 3276, progress: 6.944444444444445%, best action: KRRRK, dices: 1,3,3,4,5
Iteration 3277, progress: 6.957304526748971%, best action: RKRKR, dices: 1,3,4,3,1
Iteration 3278, progress: 6.970164609053498%, best action: RKRKR, dices: 1,3,4,3,2
Iteration 2631, progress: 6.983024691358025%, best action: KKKRK, dices: 1,3,3,4,3
Iteration 3941, progress: 6.995884773662551%, best action: KKKKR, dices: 1,3,3,6,1
Iteration 5215, progress: 7.008744855967078%, best action: KKRRK, dices: 1,3,3,5,1
